data,abertura,alta,baixa,fechamento,ajuste_proximo,Volume
44244,83900000000,84200000000,83000000000,83200000000,81287468750,18307735
44245,83200000000,83600000000,82100000000,82100000000,80212765625,21327683
44246,82300000000,82800000000,81000000000,82600000000,80701273438,25880879
44249,83800000000,84200000000,82200000000,82200000000,80310453125,25419886
44250,81200000000,82900000000,81100000000,82000000000,80115054688,20587314
44251,81800000000,83600000000,81300000000,82000000000,80115054688,26807651
44252,84000000000,85400000000,83000000000,85300000000,83339203125,34155986
44253,82800000000,83400000000,82000000000,82500000000,80603570313,38520800
44257,85100000000,85300000000,83000000000,83600000000,81678273438,33498180
44258,83500000000,84000000000,82800000000,84000000000,82069078125,19882132
44259,82600000000,83200000000,82200000000,82400000000,80505867188,24348331
44260,81100000000,82600000000,81100000000,82100000000,80212765625,20508971
44263,82900000000,83000000000,81600000000,82000000000,80115054688,17641256
44264,81400000000,81900000000,80600000000,81400000000,79528851563,25420764
44265,82400000000,82500000000,80700000000,80900000000,79040343750,20038422
44266,81000000000,82500000000,81000000000,82000000000,80115054688,23818297
44267,83100000000,83500000000,82400000000,82800000000,80896671875,13530573
44270,82800000000,82900000000,81800000000,81800000000,79919656250,13735798
44271,82200000000,83000000000,82100000000,82800000000,80896671875,12293537
44272,82800000000,82900000000,82000000000,82300000000,80408156250,11625146
44273,82800000000,83800000000,82600000000,82900000000,80994367188,18585244
44274,82100000000,82500000000,81800000000,81900000000,80017351563,15869700
44277,82000000000,82300000000,81700000000,82000000000,80115054688,12670506
44278,82600000000,82900000000,81800000000,81800000000,79919656250,13299907
44279,81000000000,81600000000,80700000000,81000000000,79138046875,17926638
44280,81000000000,82100000000,80800000000,81200000000,79333445313,14758826
44281,81400000000,81600000000,81000000000,81500000000,79626546875,12845778
44284,81700000000,81700000000,81000000000,81600000000,79724250000,14952134
44285,81600000000,82300000000,81300000000,82200000000,80667328125,13121698
44286,82400000000,82700000000,81400000000,81400000000,79882250000,17240518
44287,82500000000,83000000000,82000000000,82900000000,81354281250,18676461
44288,84000000000,85200000000,83900000000,84800000000,83218859375,22997538
44291,85800000000,86000000000,84800000000,85400000000,83807671875,16255990
44292,86200000000,86200000000,85100000000,86000000000,84396492188,19042023
44293,86100000000,86200000000,85400000000,85600000000,84003945313,17885538
44294,85700000000,85700000000,84100000000,84700000000,83120718750,19244259
44295,84700000000,84900000000,83400000000,83600000000,82041226563,18193707
44298,84100000000,84100000000,83100000000,83200000000,81648695313,12915282
44299,83000000000,84500000000,82800000000,84000000000,82433773438,15238206
44300,84000000000,84300000000,83400000000,84000000000,82433773438,13794652
44301,83700000000,84500000000,83400000000,84100000000,82531906250,16377412
44302,84700000000,84700000000,83600000000,83900000000,82335640625,15429522
44305,83800000000,84000000000,83300000000,83300000000,81746828125,15287311
44306,83300000000,84000000000,83100000000,83900000000,82335640625,15521965
44307,83300000000,83500000000,82500000000,82600000000,81059875000,21636079
44308,82900000000,83000000000,82400000000,82400000000,80863609375,13934746
44309,81900000000,82900000000,81600000000,82800000000,81256148438,17805080
44312,82900000000,83500000000,82600000000,83500000000,81943101563,15489938
44313,83200000000,83300000000,82500000000,82900000000,81354281250,12941533
44314,83200000000,83200000000,82100000000,82100000000,80569203125,15596759
44315,82400000000,82500000000,81500000000,81700000000,80176664063,20000973
44316,81900000000,82100000000,81500000000,81500000000,79980382813,18673197
44319,81000000000,82400000000,81000000000,81700000000,80176664063,15710336
44320,81900000000,82600000000,81800000000,82600000000,81059875000,12532550
44322,81700000000,82300000000,81700000000,82300000000,80765476563,17047511
44323,81800000000,82100000000,81500000000,81900000000,80372929688,14154882
44326,82300000000,83500000000,81800000000,83200000000,81648695313,19385027
44327,82500000000,82600000000,81100000000,81200000000,79685976563,28996680
44328,80800000000,81200000000,79800000000,80000000000,78508351563,35812268
44329,78900000000,79600000000,78400000000,78500000000,77036320313,31490096
44330,79000000000,80300000000,78900000000,80100000000,78606492188,16450920
44333,80800000000,80900000000,79200000000,79600000000,78115812500,17740855
44334,79600000000,80000000000,79100000000,79600000000,78115812500,17494407
44336,79400000000,79700000000,79100000000,79500000000,78017679688,16541828
44337,80100000000,81500000000,79800000000,80100000000,78606492188,20961714
44340,80100000000,80400000000,79500000000,79700000000,78213945313,13398666
44341,80000000000,80400000000,79800000000,79900000000,78410218750,13628942
44342,80400000000,80500000000,79700000000,79800000000,78312085938,11984359
44343,80000000000,80000000000,79100000000,79600000000,78115812500,23198510
44344,79800000000,80400000000,79400000000,80100000000,78606492188,12360199
44347,80300000000,80600000000,79600000000,80500000000,78999039063,13321324
44348,80500000000,81300000000,80100000000,80600000000,79097164063,14058401
44349,80400000000,81400000000,80300000000,80800000000,79293437500,16414644
44350,81300000000,83000000000,81100000000,82800000000,81256148438,29546007
44351,82700000000,82700000000,81500000000,82200000000,80667328125,18112259
44354,82700000000,82800000000,81600000000,81900000000,80372929688,16496197
44355,82300000000,82600000000,81800000000,81900000000,80372929688,12781226
44356,81500000000,82000000000,81100000000,81100000000,79587843750,14908823
44357,81300000000,81400000000,80900000000,81000000000,79489710938,17586995
44358,81200000000,81700000000,80700000000,81000000000,79489710938,14087962
44361,80800000000,80900000000,80500000000,80500000000,78999039063,10550078
44362,80900000000,81200000000,80600000000,80900000000,79391578125,10075685
44363,81500000000,81900000000,81100000000,81800000000,80274789063,14999855
44364,81100000000,81300000000,80700000000,80900000000,79391578125,14007385
44365,81100000000,81100000000,80500000000,80500000000,78999039063,14916721
44368,79700000000,80000000000,79600000000,79900000000,78410218750,16063340
44369,80200000000,80300000000,79900000000,80000000000,78508351563,11773365
44370,80500000000,80600000000,79900000000,80100000000,78606492188,13856548
44371,80400000000,81400000000,80100000000,81200000000,79685976563,18771080
44372,81500000000,81900000000,81200000000,81600000000,80078531250,13481405
44375,81700000000,82000000000,81600000000,81900000000,80372929688,11578529
44376,81900000000,82100000000,80800000000,81000000000,79841632813,15744317
44377,81100000000,81400000000,80700000000,80700000000,79545929688,13288643
44378,80500000000,80600000000,80000000000,80100000000,78954507813,13382882
44379,80000000000,80400000000,79900000000,80000000000,78855937500,8753097
44382,80100000000,80800000000,80000000000,80400000000,79250210938,8330969
44383,80600000000,81200000000,80500000000,81200000000,80038781250,12131651
44384,81200000000,81300000000,80300000000,80800000000,79644492188,15992202
44385,81100000000,81200000000,79900000000,79900000000,78757367188,16660998
44386,79600000000,79800000000,79000000000,79400000000,78264523438,22720577
44389,79900000000,80000000000,79500000000,79700000000,78560226563,9768108
44390,80000000000,80200000000,79800000000,79800000000,78658796875,9863450
44391,79400000000,79600000000,79100000000,79500000000,78363085938,11575636
44392,79800000000,80600000000,79500000000,80600000000,79447351563,13766279
44393,80100000000,80100000000,79500000000,79800000000,78658796875,10859399
44396,79100000000,79200000000,78800000000,79000000000,77870242188,13155414
44397,78500000000,79000000000,78400000000,79000000000,77870242188,12456646
44398,79000000000,79100000000,78500000000,78500000000,77377390625,12355296
44399,79000000000,79800000000,78900000000,79700000000,78560226563,12618790
44400,79700000000,79900000000,79200000000,79300000000,78165945313,9098910
44403,79400000000,79500000000,78800000000,78800000000,77673101563,10040975
44404,79200000000,79400000000,78500000000,78500000000,77377390625,11427693
44405,78300000000,79200000000,78100000000,79200000000,78067382813,12743417
44406,78800000000,79400000000,78800000000,79000000000,77870242188,14360453
44407,78900000000,78900000000,78500000000,78500000000,77377390625,13823411
44410,79200000000,79500000000,78700000000,79300000000,78165945313,11739124
44411,79400000000,81400000000,79300000000,81400000000,80235921875,24339360
44412,82200000000,83100000000,81800000000,82900000000,81714468750,25642368
44413,83300000000,83300000000,82000000000,82100000000,80925914063,18485469
44414,81900000000,82500000000,81300000000,81500000000,80334492188,13342623
44417,81500000000,82300000000,80900000000,81500000000,80334492188,15522581
44418,82300000000,82400000000,80100000000,80200000000,79053070313,20362639
44419,79600000000,79800000000,78500000000,78500000000,77377390625,30241137
44420,77100000000,78200000000,76900000000,77000000000,75898843750,42365223
44421,75800000000,76000000000,74100000000,74400000000,73336023438,61270643
44425,74000000000,75100000000,74000000000,74200000000,73138882813,30944847
44426,73900000000,74600000000,73100000000,73900000000,72843179688,29192631
44427,73500000000,74400000000,73100000000,73100000000,72054617188,22166298
44428,73500000000,73900000000,72500000000,72700000000,71660335938,22364803
44431,73300000000,74000000000,73000000000,73300000000,72251757813,19384648
44432,73900000000,75700000000,73900000000,75600000000,74518859375,21016913
44433,76200000000,76600000000,74900000000,75700000000,74617429688,22319664
44434,76100000000,76200000000,74600000000,74600000000,73533164063,16671494
44435,74300000000,75000000000,73800000000,74300000000,73237453125,15172748
44438,75400000000,75500000000,74200000000,74600000000,73533164063,12686999
44439,74900000000,76700000000,74300000000,76700000000,75603132813,24630370
44440,76700000000,77100000000,75900000000,76800000000,75701703125,16114775
44441,76800000000,76800000000,75700000000,76000000000,74913140625,15347486
44442,76400000000,76700000000,76000000000,76600000000,75504562500,12096419
44445,76800000000,77600000000,76600000000,77300000000,76194554688,12861180
44446,77100000000,77100000000,75900000000,76100000000,75011703125,13239401
44447,76000000000,76400000000,75600000000,76300000000,75208843750,11798147
44448,76400000000,76600000000,75000000000,75300000000,74223156250,17600770
44449,75300000000,75600000000,74800000000,75300000000,74223156250,10103212
44452,75200000000,76300000000,75100000000,76300000000,75208843750,11397775
44453,77100000000,77700000000,76600000000,76600000000,75504562500,18167057
44454,77400000000,77400000000,76400000000,77000000000,75898843750,12829128
44455,77300000000,77400000000,76100000000,76100000000,75011703125,13067622
44456,76300000000,77200000000,75900000000,77200000000,76095984375,16289502
44462,77500000000,77600000000,76800000000,77400000000,76293125000,17055590
44463,77600000000,77700000000,77100000000,77300000000,76194554688,12247274
44466,77300000000,77700000000,77000000000,77700000000,76588828125,11699798
44467,77700000000,77800000000,76200000000,76300000000,75208843750,15406382
44468,74800000000,75300000000,73800000000,74100000000,73387531250,23992458
44469,74300000000,74800000000,73700000000,74100000000,73387531250,19919361
44470,73900000000,74000000000,72900000000,73200000000,72496179688,15803395
44474,73000000000,73000000000,71400000000,72200000000,71505804688,24013921
44475,72600000000,72800000000,71200000000,71300000000,70614453125,18956962
44476,71600000000,72100000000,71300000000,71600000000,70911562500,13683532
44477,72300000000,72400000000,71500000000,71500000000,70812531250,14043287
44481,70700000000,70900000000,68700000000,69000000000,68336570313,31001484
44482,68700000000,69600000000,68300000000,68800000000,68138492188,24172015
44483,69000000000,69800000000,68800000000,69400000000,68732726563,19520641
44484,70200000000,71000000000,70000000000,70100000000,69425992188,18051612
44487,70200000000,70300000000,69200000000,70200000000,69525031250,13486391
44488,70800000000,71000000000,70400000000,70600000000,69921187500,9507991
44489,70700000000,71000000000,70200000000,70300000000,69624070313,10151638
44490,70300000000,70600000000,70000000000,70200000000,69525031250,10891094
44491,70000000000,70700000000,70000000000,70400000000,69723101563,8395448
44494,69900000000,70600000000,69500000000,70200000000,69525031250,10029621
44495,70600000000,71500000000,70400000000,71100000000,70416382813,10528252
44496,71000000000,71000000000,70000000000,70100000000,69425992188,10295316
44497,69500000000,72200000000,69500000000,70700000000,70020226563,20644902
44498,71200000000,71600000000,69700000000,69800000000,69128875000,17016151
44501,70200000000,70600000000,69900000000,69900000000,69227914063,11503729
44502,70800000000,72200000000,70700000000,71500000000,70812531250,16812570
44503,71700000000,71700000000,70100000000,70400000000,69723101563,12770428
44504,71200000000,71600000000,70500000000,70600000000,69921187500,11818987
44505,71600000000,71600000000,70200000000,70200000000,69525031250,12667743
44508,70400000000,70600000000,69800000000,70600000000,69921187500,11121981
44509,70300000000,71000000000,70100000000,70500000000,69822148438,11159589
44510,70300000000,70900000000,70200000000,70200000000,69525031250,9422009
44511,69900000000,70000000000,69600000000,69900000000,69227914063,11489122
44512,70200000000,70900000000,69900000000,70600000000,69921187500,10087450
44515,71700000000,71900000000,70900000000,71400000000,70713492188,12420710
44516,71500000000,72000000000,71300000000,71300000000,70614453125,10919239
44517,71300000000,71600000000,70600000000,70700000000,70020226563,11027606
44518,70700000000,71000000000,70200000000,70200000000,69525031250,10144957
44519,70400000000,71400000000,70100000000,71200000000,70515414063,11954728
44522,73300000000,75200000000,73000000000,74900000000,74179835938,27506623
44523,76000000000,76000000000,74500000000,75300000000,74575992188,22029195
44524,76000000000,76200000000,74100000000,74800000000,74080796875,15652305
44525,75100000000,75100000000,73600000000,73700000000,72991375000,12559258
44526,73500000000,74100000000,72000000000,72300000000,71604843750,13002242
44529,71700000000,73000000000,71400000000,72300000000,71604843750,16682559
44530,73200000000,73900000000,70500000000,71300000000,70614453125,30364841
44531,72000000000,74800000000,71600000000,74400000000,73684640625,21954856
44532,73900000000,75800000000,73800000000,75800000000,75071187500,23652940
44533,75600000000,76000000000,74100000000,75600000000,74873109375,18330240
44536,75100000000,76700000000,74900000000,76300000000,75566382813,16391250
44537,76100000000,77700000000,75600000000,77400000000,76655804688,19232453
44538,78300000000,78600000000,77100000000,77400000000,76655804688,21558340
44539,77400000000,78200000000,77000000000,78200000000,77448109375,21604528
44540,77400000000,77600000000,76800000000,76900000000,76160609375,9155219
44543,77200000000,78300000000,76500000000,76800000000,76061578125,15038750
44544,76500000000,77200000000,76200000000,77000000000,76259648438,10976660
44545,76400000000,77600000000,76300000000,77600000000,76853882813,9584939
44546,78500000000,78500000000,77400000000,77800000000,77051953125,11996128
44547,76800000000,78000000000,76800000000,78000000000,77250039063,13108479
44550,77600000000,77800000000,76800000000,77100000000,76358687500,11264375
44551,77900000000,78300000000,77500000000,78100000000,77349070313,14245298
44552,78900000000,79400000000,78800000000,79400000000,78636570313,17105892
44553,79800000000,80000000000,79300000000,79900000000,79131765625,13577498
44554,80200000000,80800000000,80200000000,80500000000,79725992188,12086380
44557,80600000000,80600000000,79800000000,80200000000,79428882813,10783368
44558,80200000000,80400000000,79700000000,80300000000,79527921875,18226325
44559,80200000000,80200000000,78500000000,78800000000,78394773438,19794795
44560,78900000000,79500000000,78100000000,78300000000,77897343750,14236700
44565,78800000000,79200000000,78300000000,78700000000,78295289063,12427416
44566,78800000000,79000000000,76400000000,77400000000,77001976563,25470640
44567,76700000000,77600000000,76600000000,76900000000,76504546875,12931954
44568,78100000000,78400000000,77400000000,78300000000,77897343750,15163757
44571,78100000000,78100000000,77100000000,78000000000,77598890625,9947422
44572,78400000000,79000000000,78000000000,78900000000,78494257813,13221123
44573,79500000000,79600000000,78600000000,78900000000,78494257813,11000502
44574,79300000000,79300000000,77900000000,77900000000,77499406250,13889401
44575,77700000000,78100000000,77100000000,77300000000,76902492188,10096725
44578,77600000000,77800000000,76900000000,77500000000,77101460938,8785122
44579,77600000000,77800000000,76600000000,77000000000,76604031250,9592788
44580,76500000000,76900000000,76100000000,76300000000,75907632813,10598290
44581,76200000000,76700000000,75900000000,76500000000,76106601563,9708168
44582,75800000000,75800000000,74700000000,75600000000,75211234375,15774888
44585,75400000000,75800000000,74700000000,75100000000,74713804688,13691134
44586,74800000000,75000000000,73200000000,74000000000,73619460938,17766704
44587,74000000000,74000000000,74000000000,74000000000,73619460938,0
44588,73800000000,74000000000,71300000000,71300000000,70933343750,22274777
44589,71300000000,73700000000,71200000000,73300000000,72923054688,21367447
44595,74900000000,74900000000,73300000000,73300000000,72923054688,17744721
44596,74300000000,74600000000,73400000000,74000000000,73619460938,12730034
44599,73500000000,73600000000,72400000000,73000000000,72624601563,14240838
44600,73000000000,73000000000,73000000000,73000000000,72624601563,0
44601,73000000000,73000000000,73000000000,73000000000,72624601563,0
44602,75600000000,75800000000,74700000000,75400000000,75012257813,17746033
44603,75000000000,75500000000,74600000000,74900000000,74514828125,12205407
44606,74400000000,74500000000,73100000000,73700000000,73321000000,13993255
44607,74100000000,74200000000,73100000000,73700000000,73321000000,9320365
44608,74600000000,74900000000,74200000000,74800000000,74415343750,10767386
44609,75000000000,75600000000,74500000000,75000000000,74614312500,13605382
44610,74600000000,74800000000,73700000000,74300000000,73917914063,10122226
44613,74300000000,74300000000,74300000000,74300000000,73917914063,0
44614,74300000000,74300000000,74300000000,74300000000,73917914063,0
44615,74300000000,74300000000,74300000000,74300000000,73917914063,0
44616,72300000000,72300000000,71300000000,71500000000,71132312500,15759283
44617,72100000000,72600000000,71900000000,71900000000,71530257813,13168484
44620,71900000000,71900000000,71900000000,71900000000,71530257813,0
44622,72300000000,72400000000,71500000000,71700000000,71331289063,12481430
44623,72300000000,73100000000,72200000000,72900000000,72525117188,13232638
44624,72900000000,72900000000,72900000000,72900000000,72525117188,0
44627,70000000000,70600000000,69900000000,70100000000,69739515625,18617138
44628,68800000000,70000000000,68700000000,69500000000,69142601563,15828269
44630,69500000000,69500000000,69500000000,69500000000,69142601563,0
44631,70500000000,70700000000,69700000000,70000000000,69640031250,15787655
44634,70000000000,70200000000,69600000000,70200000000,69839000000,9040993
44635,70200000000,70200000000,70200000000,70200000000,69839000000,0
44636,70200000000,70500000000,69700000000,70400000000,70037968750,10175750
44637,70400000000,70400000000,70400000000,70400000000,70037968750,0
44638,70600000000,70900000000,70200000000,70700000000,70336429688,14410038
44641,70900000000,71000000000,69900000000,69900000000,69540539063,11169002
44642,69900000000,70500000000,69900000000,70300000000,69938484375,9402666
44643,70600000000,71200000000,70300000000,70500000000,70137460938,12398025
44644,69600000000,70300000000,69600000000,69800000000,69441054688,37943357
44645,70100000000,70200000000,69600000000,69800000000,69441054688,12986010
44648,69500000000,69900000000,69200000000,69700000000,69341570313,12619289
44649,70000000000,70300000000,69800000000,70200000000,69839000000,13686208
44650,70300000000,70500000000,69800000000,69900000000,69900000000,12670187
44651,69900000000,70200000000,69600000000,69600000000,69600000000,12510366
44652,69500000000,69500000000,69000000000,69100000000,69100000000,15916846
44655,68900000000,69300000000,68600000000,69300000000,69300000000,11107905
44656,69400000000,69600000000,69100000000,69200000000,69200000000,8467248
44657,68600000000,68800000000,68500000000,68500000000,68500000000,15517308
44658,68500000000,68500000000,68000000000,68000000000,68000000000,20683327
44659,68100000000,68300000000,67700000000,67800000000,67800000000,15453191
44662,67800000000,68100000000,67400000000,67900000000,67900000000,12263735
44663,67600000000,67700000000,67000000000,67000000000,67000000000,13924389
44664,67300000000,69000000000,67200000000,68700000000,68700000000,17378619
44665,68700000000,68700000000,67500000000,67500000000,67500000000,16409494
44666,67200000000,67300000000,66500000000,66600000000,66600000000,13176415
44669,66500000000,67100000000,66100000000,66700000000,66700000000,10119203
44670,67100000000,68000000000,67000000000,67300000000,67300000000,12959434
44671,67000000000,67400000000,66500000000,67400000000,67400000000,16693293
44672,67600000000,68300000000,67500000000,67700000000,67700000000,12847448
44673,67200000000,67300000000,66700000000,67000000000,67000000000,11791478
44676,66500000000,66700000000,66300000000,66300000000,66300000000,11016474
44677,66400000000,66700000000,66100000000,66100000000,66100000000,12946923
44678,65400000000,65500000000,64900000000,65000000000,65000000000,18122084
44679,65400000000,65500000000,64500000000,64800000000,64800000000,16895527
44680,65100000000,67600000000,65000000000,67400000000,67400000000,26190390
44683,66600000000,67600000000,66500000000,67300000000,67300000000,14106184
44684,67400000000,68400000000,67300000000,67500000000,67500000000,14168875
44685,68000000000,68400000000,67500000000,67900000000,67900000000,11505248
44687,67000000000,67100000000,66500000000,66500000000,66500000000,14356156
44691,65900000000,66300000000,65300000000,65700000000,65700000000,17235605
44692,65500000000,66300000000,65200000000,65700000000,65700000000,12330920
44693,65200000000,65500000000,64900000000,64900000000,64900000000,16414188
44694,65300000000,66700000000,65200000000,66500000000,66500000000,14551536
44697,67100000000,67400000000,66100000000,66300000000,66300000000,11937555
44698,66600000000,67900000000,66600000000,67600000000,67600000000,15680447
44699,68300000000,68700000000,67600000000,68100000000,68100000000,16486319
44700,66500000000,67600000000,66500000000,67500000000,67500000000,17073727
44701,67800000000,68400000000,67700000000,68000000000,68000000000,12109671
44704,68800000000,68800000000,67600000000,67900000000,67900000000,9942321
44705,675000,677000,665000,665000,6390000000000,15482576
44706,667000,671000,659000,664000,6380000000000,15150490
44707,663000,672000,655000,659000,6330000000000,15970890
44708,667000,669000,662000,665000,6390000000000,11405555
44711,675000,678000,669000,677000,6510000000000,14255484
44712,675000,675000,667000,674000,6480000000000,24365002
44714,666000,670000,664000,667000,6410000000000,14959443
44715,672000,673000,668000,668000,6420000000000,8222883
44719,662000,664000,654000,655000,629000000000,19355755
44720,654000,657000,653000,653000,627000000000,12483180
44721,651000,652000,645000,652000,6270000000000,25790725
44722,640000,644000,638000,638000,6130646875,22193552
44725,624000,628000,621000,621000,5970000000000,22157816
44726,612000,622000,611000,619000,5950000000000,24606419
44727,613000,615000,602000,607000,5830000000000,26811224
44728,613000,618000,605000,609000,5850000000000,23394895
44729,594000,599000,594000,598000,5750000000000,29053450
44732,598000,599000,581000,587000,5640000000000,34111306
44733,587000,592000,582000,585000,56213609375,25148109
44734,590000,591000,576000,576000,5534878125,23334687
44735,577000,580000,568000,574000,552000000000,28338608
44736,579000,591000,577000,584000,56117515625,23256103
44739,590000,599000,583000,588000,565000000000,18122236
44740,592000,595000,587000,594000,570784375,13540538
44741,585000,588000,580000,580000,5610000000000,14677138
44742,572000,576000,570000,570000,551000000000,18915142
44743,569000,575000,559000,562000,543000000000,24982097
44746,561000,574000,557000,571000,5520000000000,17807126
44747,576000,582000,572000,572000,5530000000000,14216539
44748,573000,573000,564000,564000,5450000000000,16820461
44749,564000,587000,563000,582000,56267296875,21322833
44750,586000,593000,582000,587000,568000000000,15339271
44753,593000,596000,587000,588000,5680000000000,13042624
44754,586000,587000,581000,581000,562000000000,9336061
44755,583000,586000,580000,580000,5610000000000,10841315
44756,575000,582000,574000,575000,55590546875,15067012
44757,584000,600000,581000,600000,580000000000,18685583
44760,606000,620000,605000,619000,5980000000000,20832517
44761,614000,615000,602000,609000,5890000000000,15248261
44762,618000,621000,605000,605000,585000000000,16782238
44763,611000,619000,607000,618000,5974775,12291374
44764,618000,622000,612000,613000,5930000000000,10261310
44767,609000,619000,608000,611000,591000000000,9193681
44768,608000,619000,608000,617000,5970000000000,6597211
44769,613000,619000,612000,618000,5974775,7320997
44770,623000,626000,616000,619000,5980000000000,10745302
44771,624000,626000,613000,614000,5936103125,15093120
44774,610000,617000,603000,613000,5930000000000,13154816
44775,612000,619000,610000,617000,5970000000000,13614895
44776,616000,616000,610000,613000,5930000000000,10053861
44777,617000,618000,612000,615000,5950000000000,9125439
44778,617000,619000,612000,615000,5950000000000,9567620
44781,614000,614000,606000,608000,58780953125,11313150
44782,606000,607000,596000,600000,580000000000,18251170
44783,589000,592000,586000,591000,5713740625,18084349
44784,596000,600000,593000,599000,5790000000000,15141941
44785,595000,607000,594000,602000,5820000000000,10786658
44789,605000,616000,603000,610000,589743125,15036727
44790,611000,612000,603000,604000,584000000000,9061518
44791,603000,619000,600000,615000,5950000000000,16372754
44792,614000,616000,606000,609000,5890000000000,6923679
44795,603000,604000,598000,600000,580000000000,8259865
44796,590000,596000,590000,591000,5713740625,9041629
44797,592000,595000,590000,590000,5700000000000,8888486
44798,592000,597000,590000,597000,57717484375,5767902
44799,603000,609000,599000,600000,580000000000,9499995
44802,587000,589000,586000,586000,56654015625,9841329
44803,587000,590000,583000,588000,5680000000000,9690044
44804,582000,599000,582000,597000,57717484375,14203512
44805,587000,589000,583000,584000,5650000000000,14905777
44806,583000,586000,575000,575000,55590546875,15040310
44809,574000,578000,568000,571000,5520000000000,11425977
44810,572000,576000,569000,571000,5520000000000,7503086
44811,567000,567000,559000,560000,5410000000000,17384854
44812,562000,564000,556000,556000,53753640625,18000016
44817,570000,585000,568000,581000,562000000000,17166581
44818,562000,572000,561000,568000,549000000000,12524961
44819,570000,571000,560000,560000,5410000000000,11664819
44820,556000,564000,555000,562000,543000000000,13456503
44823,563000,570000,560000,564000,5450000000000,12278653
44824,564000,570000,558000,558000,5390000000000,14041465
44825,554000,555000,550000,553000,5350000000000,11863700
44826,546000,547000,543000,544000,5260000000000,12786510
44827,544000,549000,542000,545000,527000000000,10555964
44830,537000,542000,536000,539000,5210000000000,15008449
44831,538000,542000,535000,542000,524000000000,16631289
44832,539000,544000,525000,529000,5110000000000,19991129
44833,533000,537000,526000,526000,5120000000000,13882080
44834,523000,536000,518000,531000,5170000000000,22503249
44838,553000,554000,545000,552000,5370000000000,19148435
44839,569000,572000,554000,560000,545000000000,22458970
44840,567000,573000,563000,563000,5480000000000,14944446
44841,559000,569000,552000,562000,5470000000000,16886813
44845,544000,557000,540000,554000,53928296875,21437877
44846,557000,570000,552000,558000,5430000000000,18408910
44847,554000,561000,552000,552000,5370000000000,13784602
44848,562000,565000,558000,563000,5480000000000,12924326
44851,558000,570000,557000,566000,551000000000,13641878
44852,567000,571000,558000,565000,5500000000000,14820702
44853,567000,569000,557000,558000,5430000000000,12660652
44854,552000,560000,551000,555000,5400000000000,17107653
44855,551000,563000,551000,559000,5440000000000,11456060
44858,570000,575000,567000,575000,560000000000,16944503
44859,570000,586000,570000,577000,5620000000000,17405678
44860,580000,596000,577000,594000,5780000000000,20824967
44861,597000,601000,589000,595000,5790000000000,21756712
44862,589000,592000,572000,573000,558000000000,20924937
44865,581000,599000,580000,594000,5780000000000,18999514
44866,599000,603000,595000,600000,5840000000000,17201647
44867,597000,600000,593000,596000,5800000000000,13202919
44868,586000,598000,581000,592000,5760000000000,17492162
44869,591000,595000,584000,594000,5780000000000,12445841
44872,597000,603000,594000,602000,5860000000000,12437246
44873,605000,619000,605000,618000,6015828125,18273898
44874,620000,622000,613000,620000,6035296875,14045592
44875,614000,615000,604000,604000,5880000000000,21087633
44876,631000,632000,623000,629000,6120000000000,20037163
44879,629000,629000,617000,619000,6030000000000,15973416
44880,622000,625000,616000,624000,6074234375,12310986
44881,624000,627000,617000,627000,6100000000000,12909260
44882,620000,620000,613000,614000,5976890625,13298296
44883,618000,624000,614000,618000,6015828125,12236503
44886,614000,618000,608000,614000,5976890625,9378097
44887,609000,612000,603000,606000,5899015625,9411289
44888,612000,613000,607000,610000,5940000000000,8765050
44889,612000,617000,609000,614000,5976890625,8125010
44890,614000,617000,608000,610000,5940000000000,6677933
44893,605000,605000,598000,601000,5850000000000,8589032
44894,599000,606000,598000,606000,5899015625,7014160
44895,604000,622000,602000,622000,6050000000000,19768903
44896,631000,632000,623000,626000,6090000000000,16631445
44897,625000,625000,604000,604000,5880000000000,15331184
44900,609000,611000,600000,603000,5870000000000,13767787
44901,598000,601000,592000,592000,5760000000000,13888300
44902,588000,596000,585000,589000,5730000000000,12100662
44903,587000,592000,586000,592000,5760000000000,12986815
44904,593000,606000,593000,604000,5880000000000,10529632
44907,599000,600000,594000,595000,5790000000000,9036472
44908,596000,603000,594000,597000,581000000000,9040873
44909,598000,606000,598000,605000,5890000000000,8207485
44910,598000,602000,593000,593000,5770000000000,8716039
44911,583000,595000,583000,595000,5790000000000,13033596
44914,595000,599000,591000,595000,5790000000000,7696187
44915,590000,591000,585000,586000,5700000000000,9284761
44916,587000,591000,580000,580000,565000000000,10356971
44917,581000,591000,581000,591000,575000000000,10720630
44918,582000,584000,577000,581000,566000000000,9829407
44921,580000,581000,577000,579000,5640000000000,6756411
44922,580000,584000,579000,581000,566000000000,10667027
44923,576000,576000,564000,566000,5540000000000,14665410
44924,560000,562000,553000,553000,5420000000000,11295935
44928,555000,561000,552000,555000,5440000000000,10031448
44929,554000,560000,545000,554000,5430000000000,13547030
44930,557000,580000,556000,578000,566000000000,20188071
44931,582000,588000,576000,582000,5700000000000,15682826
44932,583000,594000,579000,590000,5780000000000,17334989
44935,597000,607000,596000,607000,595000000000,18640107
44936,602000,611000,599000,604000,59163078125,14859797
44937,610000,612000,603000,605000,5930000000000,12310751
44938,611000,612000,599000,605000,5930000000000,16102561
44939,605000,612000,604000,608000,5960000000000,12510328
44942,613000,616000,608000,611000,5980000000000,10039972
44943,612000,615000,606000,610000,598000000000,9831456
44944,607000,610000,599000,604000,59163078125,11584041
